em,country,sector,units,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015,X2016,X2017,X2018,X2019
NH3,alb,1A5_Other-unspecified,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,alb,1B1_Fugitive-solid-fuels,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,alb,1B2_Fugitive-petr,ktNH3,8.99E-05,7.93E-05,8.88E-05,9.07E-05,8.58E-05,7.86E-05,6.43E-05,3.70E-05,1.14E-05,1.15E-05,1.15E-05,1.15E-05
NH3,alb,1B2b_Fugitive-NG-distr,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,alb,1B2b_Fugitive-NG-prod,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,alb,1B2d_Fugitive-other-energy,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,alb,2A1_Cement-production,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,alb,2A2_Lime-production,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,alb,2Ax_Other-minerals,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,alb,2B_Chemical-industry,ktNH3,0.000121429,0,0,0,0,0,0,0,0,0,0,0
NH3,alb,2B2_Chemicals-Nitric-acid,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,alb,2B3_Chemicals-Adipic-acid,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,alb,2C_Metal-production,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,alb,2D_Chemical-products-manufacture-processing,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,alb,2D_Degreasing-Cleaning,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,alb,2D_Other-product-use,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,alb,2D_Paint-application,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,alb,2H_Pulp-and-paper-food-beverage-wood,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,alb,2L_Other-process-emissions,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,alb,3B_Manure-management,ktNH3,16.38896157,15.78954637,15.86905867,16.21214697,17.20846897,17.00221747,17.39804407,22.06965985,22.12315251,22.18203178,22.24293769,22.30382836
NH3,alb,3D_Rice-Cultivation,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,alb,3D_Soil-emissions,ktNH3,10.25038181,10.8225825,10.51839407,11.01354767,12.61959292,10.93008721,12.61083035,16.36264782,16.40230777,16.44596139,16.49111759,16.53626249
NH3,alb,3E_Enteric-fermentation,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,alb,3I_Agriculture-other,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,alb,5A_Solid-waste-disposal,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,alb,5C_Waste-combustion,ktNH3,0.03491237,0.034585163,0.034353568,0.034255443,0.034280798,0.03439781,0.034558013,0.034558013,0.034558013,0.034558013,0.034558013,0.034558013
NH3,alb,5D_Wastewater-handling,ktNH3,4.824602366,4.753007564,4.707579697,4.681829723,4.673162041,4.677402602,4.687776891,4.699137508,4.710527325,4.723064073,4.73603234,4.748997362
NH3,alb,5E_Other-waste-handling,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,alb,6A_Other-in-total,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,alb,6B_Other-not-in-total,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,alb,7A_Fossil-fuel-fires,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,alb,7BC_Indirect-N2O-non-agricultural-N,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,are,1A1a_Electricity-autoproducer,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,are,1A1a_Electricity-public,ktNH3,0.191798905,0.175446405,0.178087562,0.176076541,0.187616959,0.18636933,0.198985077,0.203175434,0.241366633,0.24998093,0.249034481,0.254380555
NH3,are,1A1a_Heat-production,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,are,1A1bc_Other-transformation,ktNH3,0.003113349,0.003068185,0.00342289,0.00342307,0.00336185,0.00332816,0.0035369,0.00444294,0.004496316,0.004559696,0.004630168,0.004700524
NH3,are,1A2a_Ind-Comb-Iron-steel,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,are,1A2b_Ind-Comb-Non-ferrous-metals,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,are,1A2c_Ind-Comb-Chemicals,ktNH3,0.001293736,0.001101077,0.001090119,0.001278642,0.001310903,0.001301513,0.001408257,0.001548474,0.001579805,0.001551056,0.001559496,0.001575415
NH3,are,1A2d_Ind-Comb-Pulp-paper,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,are,1A2e_Ind-Comb-Food-tobacco,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,are,1A2f_Ind-Comb-Non-metalic-minerals,ktNH3,0.004820876,0.000130194,0.000203064,0.000303613,0.003599157,0.002551144,0.001076246,0.003204999,0.004827282,0.005175479,0.005853713,0.005980727
NH3,are,1A2g_Ind-Comb-Construction,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,are,1A2g_Ind-Comb-machinery,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,are,1A2g_Ind-Comb-mining-quarying,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,are,1A2g_Ind-Comb-other,ktNH3,0.230443996,0.245307621,0.243208085,0.260318331,0.259479322,0.266761484,0.263809618,0.303241992,0.272266399,0.251572744,0.256985981,0.258049516
NH3,are,1A2g_Ind-Comb-textile-leather,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,are,1A2g_Ind-Comb-transpequip,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,are,1A2g_Ind-Comb-wood-products,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,are,1A3b_Road,ktNH3,1.630629432,2.080727409,2.098572038,2.123174341,2.288124302,2.823886596,2.980939087,2.736611101,3.043370664,3.74466648,3.896736673,3.776429135
NH3,are,1A3c_Rail,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,are,1A3di_Oil_Tanker_Loading,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,are,1A3dii_Domestic-navigation,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,are,1A3eii_Other-transp,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,are,1A4a_Commercial-institutional,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,are,1A4b_Residential,ktNH3,0.260293,0.291861,0.3126286,0.327924,0.3217643,0.3332529,0.3290524,0.338601617,0.343599235,0.341170319,0.346592649,0.342302872
NH3,are,1A4c_Agriculture-forestry-fishing,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,are,1A5_Other-unspecified,ktNH3,0.00165,0.0018,0.00192,0.00198,0.00198,0.00195,0.00192,0.00189,0.00189,0.00186,0.00186,0.00186
NH3,are,1B1_Fugitive-solid-fuels,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,are,1B2_Fugitive-petr,ktNH3,0.020814115,0.018511604,0.018942428,0.020627025,0.021119721,0.021908987,0.021587081,0.022779533,0.023270474,0.021983322,0.021669011,0.0213547
NH3,are,1B2b_Fugitive-NG-distr,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,are,1B2b_Fugitive-NG-prod,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,are,1B2d_Fugitive-other-energy,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,are,2A1_Cement-production,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,are,2A2_Lime-production,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,are,2Ax_Other-minerals,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,are,2B_Chemical-industry,ktNH3,0.82133874,0.85983874,0.88771724,0.91450294,0.93825294,0.95816724,0.97862774,0.97862774,0.990384573,1.004345116,1.019867709,1.035364653
NH3,are,2B2_Chemicals-Nitric-acid,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,are,2B3_Chemicals-Adipic-acid,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,are,2C_Metal-production,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,are,2D_Chemical-products-manufacture-processing,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,are,2D_Degreasing-Cleaning,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,are,2D_Other-product-use,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,are,2D_Paint-application,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,are,2H_Pulp-and-paper-food-beverage-wood,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,are,2L_Other-process-emissions,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,are,3B_Manure-management,ktNH3,6.52384409,7.58573913,7.37132489,7.4750116,7.42550239,8.043415,8.60808149,8.98838514,9.096367915,9.224591079,9.367161166,9.509495672
NH3,are,3D_Rice-Cultivation,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,are,3D_Soil-emissions,ktNH3,2.683647153,3.718097992,3.927729457,3.165352519,3.312637058,2.893997339,2.678422001,3.96485152,4.012483621,4.069043926,4.131932779,4.194717714
NH3,are,3E_Enteric-fermentation,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,are,3I_Agriculture-other,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,are,5A_Solid-waste-disposal,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,are,5C_Waste-combustion,ktNH3,0.078886443,0.087758078,0.094334752,0.098503958,0.100405151,0.100805521,0.100694528,0.100694528,0.100694528,0.100694528,0.100694528,0.100694528
NH3,are,5D_Wastewater-handling,ktNH3,2.572027931,2.804773972,2.959038178,3.026581173,3.055054958,3.037432608,3.052942704,3.076739568,3.113702256,3.157593264,3.206395248,3.255116592
NH3,are,5E_Other-waste-handling,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,are,6A_Other-in-total,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,are,6B_Other-not-in-total,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,are,7A_Fossil-fuel-fires,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,are,7BC_Indirect-N2O-non-agricultural-N,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,arg,1A1a_Electricity-autoproducer,ktNH3,0.29670909,0.293500606,0.344704319,0.329328613,0.347088195,0.350374845,0.293408003,0.292370108,0.271384022,0.302669671,0.303476296,0.299066248
NH3,arg,1A1a_Electricity-public,ktNH3,0.837962877,0.823152515,0.772831228,0.865031949,0.966162986,0.870937083,0.965994392,1.013754022,1.031814039,0.986405962,0.989520739,0.962360133
NH3,arg,1A1a_Heat-production,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,arg,1A1bc_Other-transformation,ktNH3,0.074789853,0.068356512,0.068383735,0.064597,0.066236823,0.06288415,0.078893693,0.078858318,0.079640279,0.080411935,0.081173681,0.081926967
NH3,arg,1A2a_Ind-Comb-Iron-steel,ktNH3,0.012524636,0.008990416,0.011844421,0.01240785,0.011018272,0.016980351,0.017468744,0.016114145,0.015627633,0.01700574,0.017148056,0.01672075
NH3,arg,1A2b_Ind-Comb-Non-ferrous-metals,ktNH3,0.00265861,0.00284385,0.003279398,0.003509207,0.00209048,0.001587606,0.001673174,0.002167584,0.001401614,0.000906075,0.000913658,0.000890891
NH3,arg,1A2c_Ind-Comb-Chemicals,ktNH3,0,0,0,0,0,0,0,0.00013,0,0,0,0
NH3,arg,1A2d_Ind-Comb-Pulp-paper,ktNH3,0.00257812,0.002589968,0.002496314,0.002397394,0.002355833,0.0024162,0.002448171,0.002632658,0.002428048,0.002555177,0.002576561,0.002512356
NH3,arg,1A2e_Ind-Comb-Food-tobacco,ktNH3,0.012054861,0.012850545,0.012810488,0.013676318,0.012722287,0.012719467,0.013943552,0.015263924,0.015584567,0.015849356,0.015981995,0.015583745
NH3,arg,1A2f_Ind-Comb-Non-metalic-minerals,ktNH3,0.01163417,0.009921127,0.010535897,0.011169284,0.010109188,0.010156391,0.01008963,0.010300633,0.007962478,0.009049844,0.009125579,0.008898182
NH3,arg,1A2g_Ind-Comb-Construction,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,arg,1A2g_Ind-Comb-machinery,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,arg,1A2g_Ind-Comb-mining-quarying,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,arg,1A2g_Ind-Comb-other,ktNH3,0.600215414,0.587441758,0.527049521,0.502740402,0.518284765,0.45260323,0.513302055,0.481091582,0.475350008,0.477830624,0.46519435,0.460329504
NH3,arg,1A2g_Ind-Comb-textile-leather,ktNH3,0.000983556,0.000938045,0.001007628,0.000983556,0.000972837,0.000980923,0.000956851,0.000940866,0.000838938,0.000793803,0.000800446,0.0007805
NH3,arg,1A2g_Ind-Comb-transpequip,ktNH3,0.000498548,0.000390225,0.000446267,0.000478426,0.000444951,0.000441002,0.000352801,0.000360888,0.000372548,0.000360888,0.000363908,0.00035484
NH3,arg,1A2g_Ind-Comb-wood-products,ktNH3,0.000219843,0.000211192,0.000253882,0.000216458,0.000198404,0.000168314,0.000133711,0.000133711,0.000126,0.000106818,0.000107712,0.000105028
NH3,arg,1A3b_Road,ktNH3,1.512633324,1.49313845,1.63369826,1.861439128,1.95732875,1.980783143,1.966957495,2.050028173,2.069474348,2.197002486,2.095644935,2.06138857
NH3,arg,1A3c_Rail,ktNH3,0,0,4.00E-05,0,0,0,0,0,0,0,0,0
NH3,arg,1A3di_Oil_Tanker_Loading,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,arg,1A3dii_Domestic-navigation,ktNH3,0.02072,0.01351,0.01182,0.01962,0.0213,0.01337,0.01315,0.01321,0.01526,0.01223,0.011660058,0.011470365
NH3,arg,1A3eii_Other-transp,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,arg,1A4a_Commercial-institutional,ktNH3,0.045065182,0.038325201,0.036693515,0.030739895,0.030693715,0.031287137,0.045539322,0.046527453,0.043796504,0.040627485,0.040183021,0.03951555
NH3,arg,1A4b_Residential,ktNH3,4.686939386,4.647325829,4.793285719,4.853739388,4.952969398,5.034929718,4.926024513,4.935215723,5.061584357,4.751259418,4.769547312,4.712805327
NH3,arg,1A4c_Agriculture-forestry-fishing,ktNH3,0.36642737,0.35003737,0.30008737,0.255506127,0.259056879,0.287676879,0.329134335,0.341744942,0.332658584,0.342463902,0.327070821,0.321947533
NH3,arg,1A5_Other-unspecified,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,arg,1B1_Fugitive-solid-fuels,ktNH3,4.99425662,4.98424581,5.31954607,5.18236308,5.53111735,4.93183964,6.67306455,6.96604455,7.035120082,7.103285243,7.17057501,7.23711742
NH3,arg,1B2_Fugitive-petr,ktNH3,0.00690618,0.006424912,0.005875461,0.005224927,0.004590738,0.004024684,0.003745751,0.003392811,0.002921551,0.002417208,0.002097838,0.001778468
NH3,arg,1B2b_Fugitive-NG-distr,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,arg,1B2b_Fugitive-NG-prod,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,arg,1B2d_Fugitive-other-energy,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,arg,2A1_Cement-production,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,arg,2A2_Lime-production,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,arg,2Ax_Other-minerals,ktNH3,0.222525,0.2709,0.320242,0.369585,0.418928,0.474858,0.538255,0.610116,0.616165931,0.622136127,0.628029653,0.633857722
NH3,arg,2B_Chemical-industry,ktNH3,1.3780086,1.2674784,1.1303926,1.0076686,0.8849446,0.8849446,0.8788732,0.8788732,0.887588136,0.896188215,0.90467785,0.913073194
NH3,arg,2B2_Chemicals-Nitric-acid,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,arg,2B3_Chemicals-Adipic-acid,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,arg,2C_Metal-production,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,arg,2D_Chemical-products-manufacture-processing,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,arg,2D_Degreasing-Cleaning,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,arg,2D_Other-product-use,ktNH3,6.51E-05,6.51E-05,6.51E-05,6.51E-05,6.51E-05,6.51E-05,6.51E-05,6.51E-05,6.57E-05,6.63E-05,6.70E-05,6.76E-05
NH3,arg,2D_Paint-application,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,arg,2H_Pulp-and-paper-food-beverage-wood,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,arg,2L_Other-process-emissions,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,arg,3B_Manure-management,ktNH3,298.4604537,285.3880537,266.676809,264.423016,274.985118,281.323497,285.10432,282.018878,284.8153867,287.5750392,290.2992515,292.9932073
NH3,arg,3D_Rice-Cultivation,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,arg,3D_Soil-emissions,ktNH3,139.199453,131.4574891,163.5895724,181.8162727,163.5869038,174.0496197,188.9077953,162.9049455,164.5203164,166.1143978,167.6880076,169.24414
NH3,arg,3E_Enteric-fermentation,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,arg,3I_Agriculture-other,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,arg,5A_Solid-waste-disposal,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,arg,5C_Waste-combustion,ktNH3,3.148166697,3.227687129,3.343440263,3.459319172,3.590491271,3.730417054,3.885552465,3.885552465,3.885552465,3.885552465,3.885552465,3.885552465
NH3,arg,5D_Wastewater-handling,ktNH3,28.62064328,28.41625019,26.09283333,23.70045234,23.94880657,22.78648495,23.02310209,23.25704462,23.48766226,23.7152405,23.93989613,24.16205662
NH3,arg,5E_Other-waste-handling,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,arg,6A_Other-in-total,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,arg,6B_Other-not-in-total,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,arg,7A_Fossil-fuel-fires,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,arg,7BC_Indirect-N2O-non-agricultural-N,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,arm,1A1a_Electricity-autoproducer,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,arm,1A1a_Electricity-public,ktNH3,0,0,0,0,0,0,0,8.25E-05,8.00E-05,7.22E-05,8.39E-05,7.88E-05
NH3,arm,1A1a_Heat-production,ktNH3,0.000262531,0.00023067,0.00022108,0.000236409,0.000232386,0.000173016,0.000161716,4.46E-05,4.43E-05,4.36E-05,4.85E-05,4.95E-05
NH3,arm,1A1bc_Other-transformation,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,arm,1A2a_Ind-Comb-Iron-steel,ktNH3,0,0,0,0,0,0,0.000210676,0.000249147,0.000252866,0.000209073,0.000242742,0.000228094
NH3,arm,1A2b_Ind-Comb-Non-ferrous-metals,ktNH3,0,0,0,0,0,0,0.000177758,0.000232638,0.000248499,0.000361509,0.000418497,0.000393703
NH3,arm,1A2c_Ind-Comb-Chemicals,ktNH3,0,0,0,0,0,0,8.43E-05,5.63E-05,3.14E-05,3.67E-05,4.26E-05,4.00E-05
NH3,arm,1A2d_Ind-Comb-Pulp-paper,ktNH3,0,0,0,0,0,0,4.21E-05,5.82E-05,7.08E-05,6.24E-05,7.24E-05,6.81E-05
NH3,arm,1A2e_Ind-Comb-Food-tobacco,ktNH3,0,0,0,0,0,0,0.001092223,0.001070883,0.000965171,0.000773911,0.000898541,0.000844319
NH3,arm,1A2f_Ind-Comb-Non-metalic-minerals,ktNH3,0,0,0,0,0,0,0.001329956,0.00112529,0.001095753,0.001259733,0.001462598,0.001374338
NH3,arm,1A2g_Ind-Comb-Construction,ktNH3,0,0,0,0,0,0,9.68E-05,8.03E-05,7.34E-05,5.90E-05,6.85E-05,6.43E-05
NH3,arm,1A2g_Ind-Comb-machinery,ktNH3,0,0,0,0,0,0,1.48E-05,1.28E-05,1.57E-05,1.36E-05,1.58E-05,1.48E-05
NH3,arm,1A2g_Ind-Comb-mining-quarying,ktNH3,0,0,0,0,0,0,7.08E-05,9.04E-05,0.000117917,0.000118714,0.000137832,0.000129514
NH3,arm,1A2g_Ind-Comb-other,ktNH3,0.000139014,9.94E-05,5.33E-05,6.17E-05,6.88E-05,6.80E-05,0.002332198,0.002021248,0.002019989,0.001988598,0.0022115,0.002256862
NH3,arm,1A2g_Ind-Comb-textile-leather,ktNH3,0,0,0,0,0,0,3.29E-06,4.88E-06,8.30E-06,7.56E-06,8.78E-06,8.25E-06
NH3,arm,1A2g_Ind-Comb-transpequip,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,arm,1A2g_Ind-Comb-wood-products,ktNH3,0,0,0,0,0,0,0,3.75E-07,1.31E-06,1.13E-06,1.32E-06,1.24E-06
NH3,arm,1A3b_Road,ktNH3,0.293331072,0.265449033,0.307974791,0.339943159,0.364814945,0.359813769,0.279856008,0.320255328,0.295667666,0.281775841,0.313309023,0.319833589
NH3,arm,1A3c_Rail,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,arm,1A3di_Oil_Tanker_Loading,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,arm,1A3dii_Domestic-navigation,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,arm,1A3eii_Other-transp,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,arm,1A4a_Commercial-institutional,ktNH3,0.000639186,0.000638391,0.000657205,0.000704776,0.00073756,0.000788959,0.002912405,0.007941694,0.007142033,0.000262552,0.000304729,0.000286949
NH3,arm,1A4b_Residential,ktNH3,0.058586768,0.057680433,0.058286361,0.058794891,0.059923446,0.059332671,0.182828822,0.154368105,0.198234541,0.214633271,0.218710967,0.22081961
NH3,arm,1A4c_Agriculture-forestry-fishing,ktNH3,0.000487235,0.00048701,0.000499009,0.000535043,0.000558668,0.000597337,0.002060069,0.002321109,0.002307579,0.002319055,0.002577975,0.002632816
NH3,arm,1A5_Other-unspecified,ktNH3,0.000801951,0.000798716,0.000794171,0.000772709,0.000775609,0.000778336,6.61E-06,6.59E-06,0.000128617,0.000103794,0.000115383,0.000117837
NH3,arm,1B1_Fugitive-solid-fuels,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,arm,1B2_Fugitive-petr,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,arm,1B2b_Fugitive-NG-distr,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,arm,1B2b_Fugitive-NG-prod,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,arm,1B2d_Fugitive-other-energy,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,arm,2A1_Cement-production,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,arm,2A2_Lime-production,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,arm,2Ax_Other-minerals,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,arm,2B_Chemical-industry,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,arm,2B2_Chemicals-Nitric-acid,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,arm,2B3_Chemicals-Adipic-acid,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,arm,2C_Metal-production,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,arm,2D_Chemical-products-manufacture-processing,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,arm,2D_Degreasing-Cleaning,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,arm,2D_Other-product-use,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,arm,2D_Paint-application,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,arm,2H_Pulp-and-paper-food-beverage-wood,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,arm,2L_Other-process-emissions,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,arm,3B_Manure-management,ktNH3,10.51441367,9.915118039,9.758384294,9.528530975,10.10688945,11.0692794,11.39672692,11.55895513,11.5908851,11.61241944,11.62516692,11.63254421
NH3,arm,3D_Rice-Cultivation,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,arm,3D_Soil-emissions,ktNH3,2.121840842,2.372800615,2.131326442,2.125517729,1.618468456,1.662537271,1.749280928,1.755046642,1.759894709,1.763164362,1.765099867,1.766219993
NH3,arm,3E_Enteric-fermentation,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,arm,3I_Agriculture-other,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,arm,5A_Solid-waste-disposal,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,arm,5C_Waste-combustion,ktNH3,0.154023752,0.153561892,0.153426663,0.153659017,0.154195118,0.154912318,0.155635161,0.155635161,0.155635161,0.155635161,0.155635161,0.155635161
NH3,arm,5D_Wastewater-handling,ktNH3,3.477808901,3.410282673,3.251695986,3.22026264,3.21804217,3.233010089,3.248095781,3.260583994,3.269590894,3.275665364,3.279261209,3.281342218
NH3,arm,5E_Other-waste-handling,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,arm,6A_Other-in-total,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,arm,6B_Other-not-in-total,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,arm,7A_Fossil-fuel-fires,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,arm,7BC_Indirect-N2O-non-agricultural-N,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,asm,1A1a_Electricity-autoproducer,ktNH3,6.44E-05,6.26E-05,0.00011403,8.52E-05,0.000119985,0.000125791,0.000142607,0.000169093,0.0001649,0.000149549,0.000151965,0.000150253
NH3,asm,1A1a_Electricity-public,ktNH3,0.001312663,0.001249808,0.001445669,0.00101021,0.001516378,0.001655777,0.001613821,0.001579659,0.00173536,0.000303513,0.000314812,0.000311132
NH3,asm,1A1a_Heat-production,ktNH3,2.40E-05,2.39E-05,2.23E-05,0,0,0,0,0,0,0,0,0
NH3,asm,1A1bc_Other-transformation,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,asm,1A2a_Ind-Comb-Iron-steel,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,asm,1A2b_Ind-Comb-Non-ferrous-metals,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
NH3,asm,1A2c_Ind-Comb-Chemicals,ktNH3,0,0,0,0,0,0,0,0,0,0,0,0
