NH3,time,station,longitude,latitude
5.856,2018-08,CH01L,8.46388,47.0675
4.536,2018-09,CH01L,8.46388,47.0675
3.5567999999999995,2018-10,CH01L,8.46388,47.0675
2.8295999999999997,2018-11,CH01L,8.46388,47.0675
0.9792000000000001,2018-12,CH01L,8.46388,47.0675
15.192,2017-06,CH01L,8.17543,47.1896
8.064,2017-07,CH01L,8.17543,47.1896
18.1656,2017-08,CH01L,8.17543,47.1896
14.9616,2017-09,CH01L,8.17543,47.1896
13.7304,2017-10,CH01L,8.17543,47.1896
10.8288,2017-11,CH01L,8.17543,47.1896
12.168,2017-12,CH01L,8.17543,47.1896
14.018399999999998,2018-01,CH01L,8.17543,47.1896
12.203999999999999,2018-02,CH01L,8.17543,47.1896
7.4376,2018-03,CH01L,8.17543,47.1896
8.0208,2018-01,CH01L,8.17543,47.1896
6.026400000000001,2018-02,CH01L,8.17543,47.1896
8.2944,2018-03,CH01L,8.17543,47.1896
18.8208,2018-04,CH01L,8.17543,47.1896
24.84,2018-05,CH01L,8.17543,47.1896
19.1952,2018-06,CH01L,8.17543,47.1896
12.3696,2018-07,CH01L,8.17543,47.1896
14.9544,2018-08,CH01L,8.17543,47.1896
12.326399999999998,2018-09,CH01L,8.17543,47.1896
17.904,2018-10,CH01L,8.17543,47.1896
13.478399999999999,2018-11,CH01L,8.17543,47.1896
8.352,2018-12,CH01L,8.17543,47.1896
1.8069987096774192,2008-01,DE03L,8.30972,54.9255
1.8283034482758616,2008-02,DE03L,8.30972,54.9255
2.06736,2008-03,DE03L,8.30972,54.9255
4.45632,2008-04,DE03L,8.30972,54.9255
6.7313032258064505,2008-05,DE03L,8.30972,54.9255
4.588319999999999,2008-06,DE03L,8.30972,54.9255
6.421935483870968,2008-07,DE03L,8.30972,54.9255
5.07669677419355,2008-08,DE03L,8.30972,54.9255
1.0500851612903224,2010-01,DE03L,8.30972,54.9255
0.8053714285714285,2010-02,DE03L,8.30972,54.9255
3.642270967741936,2010-03,DE03L,8.30972,54.9255
4.930758620689656,2010-04,DE03L,8.30972,54.9255
2.587354838709677,2010-05,DE03L,8.30972,54.9255
4.258559999999999,2010-06,DE03L,8.30972,54.9255
6.161341935483872,2010-07,DE03L,8.30972,54.9255
3.6282857142857146,2010-08,DE03L,8.30972,54.9255
3.3628800000000005,2010-09,DE03L,8.30972,54.9255
3.263690322580644,2010-10,DE03L,8.30972,54.9255
2.4009600000000004,2010-11,DE03L,8.30972,54.9255
1.811148387096774,2010-12,DE03L,8.30972,54.9255
1.41408,2011-01,DE03L,8.30972,54.9255
2.7428399999999997,2011-02,DE03L,8.30972,54.9255
4.710096,2011-03,DE03L,8.30972,54.9255
6.733007999999998,2011-04,DE03L,8.30972,54.9255
4.9158,2011-05,DE03L,8.30972,54.9255
2.449944,2011-06,DE03L,8.30972,54.9255
3.5134559999999997,2011-07,DE03L,8.30972,54.9255
2.47176,2011-08,DE03L,8.30972,54.9255
1.4325120000000002,2011-09,DE03L,8.30972,54.9255
1.4673600000000002,2011-10,DE03L,8.30972,54.9255
4.18932,2011-11,DE03L,8.30972,54.9255
2.12916,2011-12,DE03L,8.30972,54.9255
1.8359027999999997,2013-12,DE03L,8.30972,54.9255
5.567148,2014-01,DE03L,8.30972,54.9255
7.803972,2014-02,DE03L,8.30972,54.9255
13.5627552,2014-03,DE03L,8.30972,54.9255
19.615392,2014-04,DE03L,8.30972,54.9255
6.08976,2014-05,DE03L,8.30972,54.9255
8.15832,2014-06,DE03L,8.30972,54.9255
4.386837600000001,2014-07,DE03L,8.30972,54.9255
5.394888,2014-08,DE03L,8.30972,54.9255
3.87130176,2014-09,DE03L,8.30972,54.9255
5.5444248,2014-10,DE03L,8.30972,54.9255
1.8142775999999998,2014-11,DE03L,8.30972,54.9255
1.8729071999999998,2015-01,DE03L,8.30972,54.9255
3.134664,2015-02,DE03L,8.30972,54.9255
7.4918390399999995,2015-03,DE03L,8.30972,54.9255
6.634584,2015-04,DE03L,8.30972,54.9255
6.691535999999999,2015-05,DE03L,8.30972,54.9255
5.511563999999999,2015-06,DE03L,8.30972,54.9255
5.049612,2015-07,DE03L,8.30972,54.9255
6.36293376,2015-08,DE03L,8.30972,54.9255
11.3816232,2015-09,DE03L,8.30972,54.9255
7.042464,2015-10,DE03L,8.30972,54.9255
3.2718729599999996,2015-11,DE03L,8.30972,54.9255
1.5374568,2015-12,DE03L,8.30972,54.9255
2.28939264,2016-01,DE03L,8.30972,54.9255
3.1122432,2016-02,DE03L,8.30972,54.9255
5.65632,2016-03,DE03L,8.30972,54.9255
7.168757759999999,2016-04,DE03L,8.30972,54.9255
9.875232,2016-05,DE03L,8.30972,54.9255
5.542559999999999,2016-06,DE03L,8.30972,54.9255
5.86560384,2016-07,DE03L,8.30972,54.9255
6.001668,2016-08,DE03L,8.30972,54.9255
5.545728,2016-09,DE03L,8.30972,54.9255
2.49548256,2016-10,DE03L,8.30972,54.9255
2.033352,2016-11,DE03L,8.30972,54.9255
2.8957960799999998,2016-12,DE03L,8.30972,54.9255
2.00534064,2017-01,DE03L,8.30972,54.9255
3.0257740799999997,2017-02,DE03L,8.30972,54.9255
